Order/adjustment ID  ,Type ,Order created time,Order settled time,Currency,Total settlement amount,Total Revenue,Subtotal after seller discounts,Subtotal before discounts,Seller discounts,Refund subtotal after seller discounts,Refund subtotal before seller discounts,Refund of seller discounts,Total Fees,Transaction fee,TikTok Shop commission fee,Credit card installment - Interest rate cost,Seller shipping fee,Actual shipping fee,Platform shipping fee discount,Customer shipping fee,Actual return shipping fee,Refunded customer shipping fee,Shipping subsidy,Affiliate Commission,Affiliate commission before PIT (personal income tax),Personal income tax withheld from affiliate commission,Affiliate partner commission,Affiliate Shop Ads commission,Affiliate Shop Ads commission before PIT,Personal income tax withheld from affiliate Shop Ads commission,Affiliate commission deposit,Affiliate commission refund,Affiliate Partner shop ads commission,SFP service fee,Bonus cashback service fee,LIVE Specials service fee,Voucher Xtra service fee,EAMS Program service fee,Brands Crazy Deals/Flash Sale service fee,TikTok PayLater program fee,Commerce growth fee,Infrastructure fee,Campaign resource fee,Pre-order service fee,,Ajustment amount,Related order ID  ,Customer payment,Customer refund,Seller co-funded voucher discount,Refund of seller co-funded voucher discount,Platform discounts,Refund of platform discounts,Platform co-funded voucher discounts,Refund of platform co-funded voucher discounts,Seller shipping fee discount,Estimated package weight (g),Actual package weight (g),Shopping center items,Customer's bank for payment
580420084907541537,Order,2025/09/17,2025/09/28,THB,86.00,94.05,94.05,99,-4.95,0,0,0,-8.05,-3.02,-5.03,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580420084907541537,94.05,0,0,0,0,0,0,0,0,500,500,/,
580414771593577905,Order,2025/09/17,2025/09/28,THB,86.00,94.05,94.05,99,-4.95,0,0,0,-8.05,-3.02,-5.03,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580414771593577905,94.05,0,0,0,0,0,0,0,0,500,500,/,
580413791652906102,Order,2025/09/16,2025/09/28,THB,163.31,178.6,178.6,188,-9.4,0,0,0,-15.29,-5.73,-9.56,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580413791652906102,178.6,0,0,0,0,0,0,0,0,1000,1000,1732164949093811784 * 1;,
580534070833481191,Order,2025/09/26,2025/09/27,THB,0.00,0,89.1,99,-9.9,-89.1,-99,9.9,0,0,0,0,0,0,0,88,0,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580534070833481191,177.1,-177.1,0,0,0,0,0,0,0,500,0,1732164949093811784 * 1;,
580392670500783195,Order,2025/09/15,2025/09/26,THB,162.09,178.6,178.6,188,-9.4,0,0,0,-16.51,-6.95,-9.56,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580392670500783195,216.6,0,0,0,0,0,0,0,0,1000,1000,/,
580381111688529461,Order,2025/09/14,2025/09/26,THB,84.78,94.05,94.05,99,-4.95,0,0,0,-9.27,-4.24,-5.03,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580381111688529461,132.05,0,0,0,0,0,0,0,0,500,500,/,
580394850951792087,Order,2025/09/15,2025/09/25,THB,75.47,94.05,94.05,99,-4.95,0,0,0,-18.58,-4.14,-5.03,0,0,-35,0,35,0,0,0,-9.41,-9.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580394850951792087,129.05,0,0,0,0,0,0,0,0,500,500,/,
580383292518008601,Order,2025/09/14,2025/09/25,THB,206.05,227.6,227.6,237,-9.4,0,0,0,-21.55,-8.85,-12.7,0,0,-48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580383292518008601,275.6,0,0,0,0,0,0,0,0,1500,1500,"1732265726713103944 * 1;
1731976570279069256 * 1;",
580376299405214908,Order,2025/09/13,2025/09/25,THB,84.88,94.05,94.05,99,-4.95,0,0,0,-9.17,-4.14,-5.03,0,0,-35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580376299405214908,129.05,0,0,0,0,0,0,0,0,500,500,/,
580375489829963710,Order,2025/09/13,2025/09/24,THB,76.19,84.55,84.55,89,-4.45,0,0,0,-8.36,-3.84,-4.52,0,0,-35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580375489829963710,119.55,0,0,0,0,0,0,0,0,500,500,/,
580371770159892267,Order,2025/09/13,2025/09/24,THB,84.88,94.05,94.05,99,-4.95,0,0,0,-9.17,-4.14,-5.03,0,0,-35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580371770159892267,129.05,0,0,0,0,0,0,0,0,500,500,/,
580367120996926483,Order,2025/09/13,2025/09/24,THB,84.78,94.05,94.05,99,-4.95,0,0,0,-9.27,-4.24,-5.03,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580367120996926483,132.05,0,0,0,0,0,0,0,0,500,500,/,
580365670891947186,Order,2025/09/13,2025/09/24,THB,85.07,94.05,94.05,99,-4.95,0,0,0,-8.98,-3.95,-5.03,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580365670891947186,123.04,0,0,0,9.01,0,0,0,0,500,500,/,
580360545659618313,Order,2025/09/12,2025/09/24,THB,75.37,94.05,94.05,99,-4.95,0,0,0,-18.68,-4.24,-5.03,0,0,-38,0,38,0,0,0,-9.41,-9.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580360545659618313,132.05,0,0,0,0,0,0,0,0,500,500,/,
580358617572148966,Order,2025/09/12,2025/09/24,THB,80.16,89,89,99,-10,0,0,0,-8.84,-4.08,-4.76,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580358617572148966,127,0,0,0,0,0,0,0,0,500,500,/,
580359271659767761,Order,2025/09/12,2025/09/23,THB,84.88,94.05,94.05,99,-4.95,0,0,0,-9.17,-4.14,-5.03,0,0,-35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580359271659767761,129.05,0,0,0,0,0,0,0,0,500,500,/,
580358064328573970,Order,2025/09/12,2025/09/23,THB,72.03,89,89,99,-10,0,0,0,-16.97,-3.31,-4.76,0,0,-14,0,14,0,0,0,-8.9,-8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580358064328573970,103,0,0,0,0,0,0,0,0,500,500,/,
580357144809801149,Order,2025/09/12,2025/09/22,THB,84.88,94.05,94.05,99,-4.95,0,0,0,-9.17,-4.14,-5.03,0,0,-35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580357144809801149,129.05,0,0,0,0,0,0,0,0,500,500,/,
580355974014206993,Order,2025/09/12,2025/09/22,THB,84.88,94.05,94.05,99,-4.95,0,0,0,-9.17,-4.14,-5.03,0,0,-35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580355974014206993,129.05,0,0,0,0,0,0,0,0,500,500,/,
580461048071751563,Order,2025/09/20,2025/09/21,THB,0.00,0,89.1,99,-9.9,-89.1,-99,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580461048071751563,89.1,-89.1,0,0,0,0,0,0,0,500,0,/,
580356452058170385,Order,2025/09/12,2025/09/21,THB,170.88,188.1,188.1,198,-9.9,0,0,0,-17.22,-7.16,-10.06,0,0,-35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580356452058170385,223.1,0,0,0,0,0,0,0,0,1000,1000,/,
580195824422126985,Order,2025/08/31,2025/09/10,THB,84.78,94.05,94.05,99,-4.95,0,0,0,-9.27,-4.24,-5.03,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580195824422126985,132.05,0,0,0,0,0,0,0,0,500,500,/,
580124595753157850,Order,2025/08/25,2025/09/04,THB,170.88,188.1,188.1,198,-9.9,0,0,0,-17.22,-7.16,-10.06,0,0,-35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580124595753157850,223.1,0,0,0,0,0,0,0,0,1000,1000,/,
