Order/adjustment ID  ,Type ,Order created time,Order settled time,Currency,Total settlement amount,Total Revenue,Subtotal after seller discounts,Subtotal before discounts,Seller discounts,Refund subtotal after seller discounts,Refund subtotal before seller discounts,Refund of seller discounts,Total Fees,Transaction fee,TikTok Shop commission fee,Credit card installment - Interest rate cost,Seller shipping fee,Actual shipping fee,Platform shipping fee discount,Customer shipping fee,Actual return shipping fee,Refunded customer shipping fee,Shipping subsidy,Affiliate Commission,Affiliate commission before PIT (personal income tax),Personal income tax withheld from affiliate commission,Affiliate partner commission,Affiliate Shop Ads commission,Affiliate Shop Ads commission before PIT,Personal income tax withheld from affiliate Shop Ads commission,Affiliate commission deposit,Affiliate commission refund,Affiliate Partner shop ads commission,SFP service fee,Bonus cashback service fee,LIVE Specials service fee,Voucher Xtra service fee,EAMS Program service fee,Brands Crazy Deals/Flash Sale service fee,TikTok PayLater program fee,Commerce growth fee,Infrastructure fee,Campaign resource fee,Pre-order service fee,,Ajustment amount,Related order ID  ,Customer payment,Customer refund,Seller co-funded voucher discount,Refund of seller co-funded voucher discount,Platform discounts,Refund of platform discounts,Platform co-funded voucher discounts,Refund of platform co-funded voucher discounts,Seller shipping fee discount,Estimated package weight (g),Actual package weight (g),Shopping center items,Customer's bank for payment
580483138221606341,Order,2025/09/22,2025/10/02,THB,79.42,94.05,94.05,99,-4.95,0,0,0,-14.63,-3.02,-5.03,0,0,-35,35,0,0,0,0,-6.58,-6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580483138221606341,94.05,0,0,0,0,0,0,0,0,500,500,/,
580475291956381283,Order,2025/09/21,2025/10/02,THB,79.42,94.05,94.05,99,-4.95,0,0,0,-14.63,-3.02,-5.03,0,0,-38,38,0,0,0,0,-6.58,-6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580475291956381283,94.05,0,0,0,0,0,0,0,0,500,500,/,
580469205933983595,Order,2025/09/21,2025/10/02,THB,86.00,94.05,94.05,99,-4.95,0,0,0,-8.05,-3.02,-5.03,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580469205933983595,94.05,0,0,0,0,0,0,0,0,500,500,/,
580468067585787028,Order,2025/09/21,2025/10/02,THB,147.75,169.05,169.05,174,-4.95,0,0,0,-21.3,-5.68,-9.04,0,0,-88,80,8,0,0,0,-6.58,-6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580468067585787028,177.05,0,0,0,0,0,0,0,0,1000,1000,1732182468909696584 * 1;,
580467964292400867,Order,2025/09/21,2025/10/02,THB,86.00,94.05,94.05,99,-4.95,0,0,0,-8.05,-3.02,-5.03,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580467964292400867,94.05,0,0,0,0,0,0,0,0,500,500,/,
580464993602340562,Order,2025/09/21,2025/10/02,THB,79.42,94.05,94.05,99,-4.95,0,0,0,-14.63,-3.02,-5.03,0,0,-38,38,0,0,0,0,-6.58,-6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580464993602340562,94.05,0,0,0,0,0,0,0,0,500,500,/,
580462745198888621,Order,2025/09/20,2025/10/02,THB,81.47,89.1,89.1,99,-9.9,0,0,0,-7.63,-2.86,-4.77,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580462745198888621,89.1,0,0,0,0,0,0,0,0,500,500,/,
580460762319455355,Order,2025/09/20,2025/10/02,THB,75.23,89.1,89.1,99,-9.9,0,0,0,-13.87,-2.86,-4.77,0,0,-38,38,0,0,0,0,-6.24,-6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580460762319455355,89.1,0,0,0,0,0,0,0,0,500,500,/,
580450775694477310,Order,2025/09/19,2025/10/02,THB,162.31,178.1,178.1,188,-9.9,0,0,0,-15.79,-6.26,-9.53,0,0,-17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580450775694477310,195.1,0,0,0,0,0,0,0,0,1000,1000,/,
580474649059886695,Order,2025/09/21,2025/10/01,THB,86.00,94.05,94.05,99,-4.95,0,0,0,-8.05,-3.02,-5.03,0,0,-30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580474649059886695,94.05,0,0,0,0,0,0,0,0,500,500,1732164949093811784 * 1;,
580471232753337552,Order,2025/09/21,2025/10/01,THB,81.38,89,89,89,0,0,0,0,-7.62,-2.86,-4.76,0,0,-28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580471232753337552,89,0,0,0,0,0,0,0,0,500,500,1731976570279134792 * 1;,
580465932927993329,Order,2025/09/21,2025/10/01,THB,86.00,94.05,94.05,99,-4.95,0,0,0,-8.05,-3.02,-5.03,0,0,-33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580465932927993329,94.05,0,0,0,0,0,0,0,0,500,500,/,
580465008886121917,Order,2025/09/21,2025/10/01,THB,81.38,89,89,89,0,0,0,0,-7.62,-2.86,-4.76,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580465008886121917,89,0,0,0,0,0,0,0,0,500,500,/,
580462175609390098,Order,2025/09/20,2025/10/01,THB,75.23,89.1,89.1,99,-9.9,0,0,0,-13.87,-2.86,-4.77,0,0,-35,35,0,0,0,0,-6.24,-6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580462175609390098,89.1,0,0,0,0,0,0,0,0,500,500,/,
580462189511738398,Order,2025/09/20,2025/10/01,THB,132.52,147,147,147,0,0,0,0,-14.48,-5.04,-9.44,0,0,-48,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580462189511738398,157,0,0,0,0,0,0,0,0,1500,1500,/,
580461833946236250,Order,2025/09/20,2025/10/01,THB,80.42,89,89,89,0,0,0,0,-8.58,-3.82,-4.76,0,0,-30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580461833946236250,119,0,0,0,0,0,0,0,0,500,500,/,
580456690439325340,Order,2025/09/20,2025/10/01,THB,162.95,178.2,178.2,198,-19.8,0,0,0,-15.25,-5.72,-9.53,0,0,-36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580456690439325340,178.2,0,0,0,0,0,0,0,0,1000,1000,/,
580454973130376274,Order,2025/09/20,2025/10/01,THB,75.23,89.1,89.1,99,-9.9,0,0,0,-13.87,-2.86,-4.77,0,0,-38,38,0,0,0,0,-6.24,-6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580454973130376274,89.1,0,0,0,0,0,0,0,0,500,500,/,
580453961540536206,Order,2025/09/20,2025/10/01,THB,244.32,267.2,267.2,287,-19.8,0,0,0,-22.88,-8.58,-14.3,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580453961540536206,267.2,0,0,0,0,0,0,0,0,1500,1500,/,
580451117410584206,Order,2025/09/20,2025/10/01,THB,81.47,89.1,89.1,99,-9.9,0,0,0,-7.63,-2.86,-4.77,0,0,-32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,580451117410584206,89.1,0,0,0,0,0,0,0,0,500,500,1732164949093877320 * 1;,
