Order/adjustment ID  ,Type ,Order created time,Order settled time,Currency,Total settlement amount,Total Revenue,Subtotal after seller discounts,Subtotal before discounts,Seller discounts,Refund subtotal after seller discounts,Refund subtotal before seller discounts,Refund of seller discounts,Total Fees,Transaction fee,TikTok Shop commission fee,Credit card installment - Interest rate cost,Seller shipping fee,Actual shipping fee,Platform shipping fee discount,Customer shipping fee,Actual return shipping fee,Refunded customer shipping fee,Shipping subsidy,Affiliate Commission,Affiliate commission before PIT (personal income tax),Personal income tax withheld from affiliate commission,Affiliate partner commission,Affiliate Shop Ads commission,Affiliate Shop Ads commission before PIT,Personal income tax withheld from affiliate Shop Ads commission,Affiliate commission deposit,Affiliate commission refund,Affiliate Partner shop ads commission,SFP service fee,Bonus cashback service fee,LIVE Specials service fee,Voucher Xtra service fee,EAMS Program service fee,Brands Crazy Deals/Flash Sale service fee,TikTok PayLater program fee,Commerce growth fee,Infrastructure fee,Campaign resource fee,Pre-order service fee,GMV Max Coupon,,Ajustment amount,Related order ID  ,Customer payment,Customer refund,Seller co-funded voucher discount,Refund of seller co-funded voucher discount,Platform discounts,Refund of platform discounts,Platform co-funded voucher discounts,Refund of platform co-funded voucher discounts,Seller shipping fee discount,Estimated package weight (g),Actual package weight (g),Shopping center items,Customer's bank for payment
582711527086393091,Order,2026/02/21,2026/02/28,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582711527086393091,39,0,0,0,0,0,0,0,0,500,500,/,
582706187421910270,Order,2026/02/21,2026/02/28,THB,50.65,69,69,69,0,0,0,0,-18.35,-2.21,-4.43,0,0,-38,38,0,0,0,0,-6.21,-6.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582706187421910270,69,0,0,0,0,0,0,0,0,500,500,/,
582797332840810440,Order,2026/02/26,2026/02/27,THB,0.00,0,39,49,-10,-39,-49,10,0,0,0,0,0,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,582797332840810440,41,-41,0,0,0,0,0,0,0,500,0,/,
582726178758690505,Order,2026/02/22,2026/02/27,THB,48.46,59,59,59,0,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,582726178758690505,59,0,0,0,0,0,0,0,0,500,500,1733371060868253256 * 1;,
582722963050038425,Order,2026/02/22,2026/02/27,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582722963050038425,69,0,0,0,0,0,0,0,0,500,500,/,
582722652476048990,Order,2026/02/22,2026/02/27,THB,35.65,49,49,49,0,0,0,0,-13.35,-1.57,-3.15,0,0,-38,38,0,0,0,0,-4.41,-4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582722652476048990,49,0,0,0,0,0,0,0,0,500,500,/,
582720631880910637,Order,2026/02/22,2026/02/27,THB,38.34,49,49,49,0,0,0,0,-10.66,-1.57,-3.15,0,0,-46,46,0,0,0,0,-1.72,-1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582720631880910637,49,0,0,0,0,0,0,0,0,500,500,/,
582716797390259422,Order,2026/02/22,2026/02/27,THB,58.14,79,79,79,0,0,0,0,-20.86,-2.54,-5.07,0,0,-38,38,0,0,0,0,-7.11,-7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07,-1.07,0,0,0,,0,582716797390259422,79,0,0,0,0,0,0,0,0,500,500,/,
582713021276718421,Order,2026/02/21,2026/02/27,THB,48.10,59,59,69,-10,0,0,0,-10.9,-2.25,-3.79,0,0,-46,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,582713021276718421,70,0,0,0,0,0,0,0,0,500,500,1733370927550989896 * 1;,
582713076037420273,Order,2026/02/21,2026/02/27,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,0,,0,582713076037420273,78,0,0,0,0,0,0,0,0,1000,1000,1733406424891688520 * 1;,
582712909876069741,Order,2026/02/21,2026/02/27,THB,81.20,98,98,118,-20,0,0,0,-16.8,-3.15,-6.29,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,0,,0,582712909876069741,98,0,0,0,0,0,0,0,0,1000,1000,/,
582712810300212674,Order,2026/02/21,2026/02/27,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582712810300212674,99,0,0,0,0,0,0,0,0,500,500,/,
582712812012537564,Order,2026/02/21,2026/02/27,THB,46.91,57,57,69,-12,0,0,0,-10.09,-1.7,-3.66,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66,-1.07,0,0,0,,0,582712812012537564,53,0,0,0,4,0,0,0,0,500,500,/,
582712868967580691,Order,2026/02/21,2026/02/27,THB,151.73,182,182,216,-34,0,0,0,-30.27,-5.84,-11.68,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.68,-1.07,0,0,0,,0,582712868967580691,182,0,0,0,0,0,0,0,0,2000,2000,/,
582712806467339597,Order,2026/02/21,2026/02/27,THB,163.48,196,196,226,-30,0,0,0,-32.52,-6.29,-12.58,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.58,-1.07,0,0,0,,0,582712806467339597,196,0,0,0,0,0,0,0,0,2000,2000,/,
582712798417683657,Order,2026/02/21,2026/02/27,THB,113.93,137,137,167,-30,0,0,0,-23.07,-4.4,-8.8,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8,-1.07,0,0,0,,0,582712798417683657,137,0,0,0,0,0,0,0,0,1500,1500,1733406457898305096 * 1;,
582712762870760798,Order,2026/02/21,2026/02/27,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582712762870760798,39,0,0,0,0,0,0,0,0,500,500,/,
582712727875520313,Order,2026/02/21,2026/02/27,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582712727875520313,39,0,0,0,0,0,0,0,0,500,500,/,
582712689490822969,Order,2026/02/21,2026/02/27,THB,34.18,42,42,59,-17,0,0,0,-7.82,-1.35,-2.7,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-1.07,0,0,0,,0,582712689490822969,42,0,0,0,0,0,0,0,0,500,500,/,
582712503731848740,Order,2026/02/21,2026/02/27,THB,94.63,114,114,138,-24,0,0,0,-19.37,-3.66,-7.32,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.32,-1.07,0,0,0,,0,582712503731848740,114,0,0,0,0,0,0,0,0,1000,1000,"1733544459525326408 * 1;
1733634449557521992 * 1;",
582712511423219433,Order,2026/02/21,2026/02/27,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,582712511423219433,59,0,0,0,0,0,0,0,0,500,500,/,
582712392651867211,Order,2026/02/21,2026/02/27,THB,114.46,138,138,168,-30,0,0,0,-23.54,-4.75,-8.86,0,0,-38,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.86,-1.07,0,0,0,,0,582712392651867211,148,0,0,0,0,0,0,0,0,1000,1000,/,
582712336014345507,Order,2026/02/21,2026/02/27,THB,56.86,69,69,79,-10,0,0,0,-12.14,-2.21,-4.43,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582712336014345507,69,0,0,0,0,0,0,0,0,500,500,/,
582712382430414820,Order,2026/02/21,2026/02/27,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,582712382430414820,59,0,0,0,0,0,0,0,0,500,500,/,
582712377609979677,Order,2026/02/21,2026/02/27,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,0,,0,582712377609979677,78,0,0,0,0,0,0,0,0,1000,1000,/,
582712305059530138,Order,2026/02/21,2026/02/27,THB,80.78,98,98,118,-20,0,0,0,-17.22,-3.57,-6.29,0,0,-35,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,0,,0,582712305059530138,111.1,0,0,0,3.9,0,0,0,0,1000,1000,/,
582712268649039850,Order,2026/02/21,2026/02/27,THB,79.53,96,96,118,-22,0,0,0,-16.47,-3.08,-6.16,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.16,-1.07,0,0,0,,0,582712268649039850,96,0,0,0,0,0,0,0,0,1000,1000,/,
582712211652446180,Order,2026/02/21,2026/02/27,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582712211652446180,39,0,0,0,0,0,0,0,0,500,500,/,
582712191569658975,Order,2026/02/21,2026/02/27,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582712191569658975,39,0,0,0,0,0,0,0,0,500,500,/,
582712220947023598,Order,2026/02/21,2026/02/27,THB,81.45,99,99,139,-40,0,0,0,-17.55,-3.76,-6.36,0,0,-38,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582712220947023598,117,0,0,0,0,0,0,0,0,500,500,/,
582712218332070953,Order,2026/02/21,2026/02/27,THB,95.77,115,115,147,-32,0,0,0,-19.23,-3.4,-7.38,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.38,-1.07,0,0,0,,0,582712218332070953,105.8,0,0,0,9.2,0,0,0,0,1500,1500,/,
582712122680379090,Order,2026/02/21,2026/02/27,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582712122680379090,39,0,0,0,0,0,0,0,0,500,500,/,
582712105458238943,Order,2026/02/21,2026/02/27,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582712105458238943,39,0,0,0,0,0,0,0,0,500,500,/,
582712095702353820,Order,2026/02/21,2026/02/27,THB,40.06,49,49,59,-10,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582712095702353820,49,0,0,0,0,0,0,0,0,500,500,/,
582712034636892072,Order,2026/02/21,2026/02/27,THB,82.03,99,99,119,-20,0,0,0,-16.97,-3.18,-6.36,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582712034636892072,99,0,0,0,0,0,0,0,0,500,500,/,
582711929976751905,Order,2026/02/21,2026/02/27,THB,197.05,236,236,276,-40,0,0,0,-38.95,-7.58,-15.15,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.15,-1.07,0,0,0,,0,582711929976751905,236,0,0,0,0,0,0,0,0,2000,2000,/,
582711836715418641,Order,2026/02/21,2026/02/27,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582711836715418641,39,0,0,0,0,0,0,0,0,500,500,/,
582711800969725229,Order,2026/02/21,2026/02/27,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582711800969725229,39,0,0,0,0,0,0,0,0,500,500,/,
582711619951035640,Order,2026/02/21,2026/02/27,THB,31.10,39,39,49,-10,0,0,0,-7.9,-1.83,-2.5,0,0,-38,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582711619951035640,57,0,0,0,0,0,0,0,0,500,500,/,
582707708950971997,Order,2026/02/21,2026/02/27,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582707708950971997,49,0,0,0,0,0,0,0,0,500,500,/,
582706637482722421,Order,2026/02/21,2026/02/27,THB,346.48,414,414,414,0,0,0,0,-67.52,-13.29,-26.58,0,0,-54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.58,-1.07,0,0,0,,0,582706637482722421,414,0,0,0,0,0,0,0,0,3000,3000,1733626210333787720 * 6;,
582694126319535379,Order,2026/02/20,2026/02/27,THB,98.64,119,119,119,0,0,0,0,-20.36,-4.01,-7.64,0,0,-34,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64,-1.07,0,0,0,,0,582694126319535379,125,0,0,0,0,0,0,0,0,500,500,1733037690332284488 * 1;,
582691808475120718,Order,2026/02/20,2026/02/27,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582691808475120718,49,0,0,0,0,0,0,0,0,500,500,/,
582712694516582201,Order,2026/02/21,2026/02/26,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582712694516582201,99,0,0,0,0,0,0,0,0,500,500,/,
582712657243113273,Order,2026/02/21,2026/02/26,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582712657243113273,39,0,0,0,0,0,0,0,0,500,500,/,
582712087070475555,Order,2026/02/21,2026/02/26,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,0,,0,582712087070475555,78,0,0,0,0,0,0,0,0,1000,1000,/,
582711919650899012,Order,2026/02/21,2026/02/26,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582711919650899012,99,0,0,0,0,0,0,0,0,500,500,/,
582711708677932129,Order,2026/02/21,2026/02/26,THB,56.18,69,69,79,-10,0,0,0,-12.82,-2.89,-4.43,0,0,-79,58,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582711708677932129,90,0,0,0,0,0,0,0,0,500,500,/,
582707849303197298,Order,2026/02/21,2026/02/26,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582707849303197298,49,0,0,0,0,0,0,0,0,500,500,1733370823505512008 * 1;,
582702219891738109,Order,2026/02/21,2026/02/26,THB,87.00,119,119,139,-20,0,0,0,-32,-4.94,-7.64,0,0,-35,0,35,0,0,0,-10.71,-10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64,-1.07,0,0,0,,0,582702219891738109,154,0,0,0,0,0,0,0,0,500,500,/,
582701472856114278,Order,2026/02/21,2026/02/26,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582701472856114278,69,0,0,0,0,0,0,0,0,500,500,/,
582697316930717066,Order,2026/02/21,2026/02/26,THB,130.82,168,168,178,-10,0,0,0,-37.18,-6.52,-10.79,0,0,-35,0,35,0,0,0,-8.01,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.79,-1.07,0,0,0,,0,582697316930717066,203,0,0,0,0,0,0,0,0,1000,1000,/,
582628190556488822,Order,2026/02/16,2026/02/26,THB,55.64,69,69,69,0,0,0,0,-13.36,-3.43,-4.43,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582628190556488822,107,0,0,0,0,0,0,0,0,500,500,/,
582628118009709686,Order,2026/02/16,2026/02/26,THB,97.61,119,119,119,0,0,0,0,-21.39,-5.04,-7.64,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64,-1.07,0,0,0,,0,582628118009709686,157,0,0,0,0,0,0,0,0,500,500,/,
582679078346654839,Order,2026/02/19,2026/02/25,THB,156.76,188,188,188,0,0,0,0,-31.24,-6.03,-12.07,0,0,-88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.07,-1.07,0,0,0,,0,582679078346654839,188,0,0,0,0,0,0,0,0,1000,1000,/,
582677795632350283,Order,2026/02/19,2026/02/25,THB,46.78,57,57,69,-12,0,0,0,-10.22,-1.83,-3.66,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66,-1.07,0,0,0,,0,582677795632350283,57,0,0,0,0,0,0,0,0,500,500,/,
582677690046711669,Order,2026/02/19,2026/02/25,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582677690046711669,99,0,0,0,0,0,0,0,0,500,500,1733406442781312584 * 1;,
582677611877794987,Order,2026/02/19,2026/02/25,THB,165.15,198,198,278,-80,0,0,0,-32.85,-6.36,-12.71,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.71,-1.07,0,0,0,,0,582677611877794987,198,0,0,0,0,0,0,0,0,1000,1000,/,
582677471124424696,Order,2026/02/19,2026/02/25,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582677471124424696,39,0,0,0,0,0,0,0,0,500,500,/,
582677417039070625,Order,2026/02/19,2026/02/25,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582677417039070625,99,0,0,0,0,0,0,0,0,500,500,/,
