Order/adjustment ID  ,Type ,Order created time,Order settled time,Currency,Total settlement amount,Total Revenue,Subtotal after seller discounts,Subtotal before discounts,Seller discounts,Refund subtotal after seller discounts,Refund subtotal before seller discounts,Refund of seller discounts,Total Fees,Transaction fee,TikTok Shop commission fee,Credit card installment - Interest rate cost,Seller shipping fee,Actual shipping fee,Platform shipping fee discount,Customer shipping fee,Actual return shipping fee,Refunded customer shipping fee,Shipping subsidy,Affiliate Commission,Affiliate commission before PIT (personal income tax),Personal income tax withheld from affiliate commission,Affiliate partner commission,Affiliate Shop Ads commission,Affiliate Shop Ads commission before PIT,Personal income tax withheld from affiliate Shop Ads commission,Affiliate commission deposit,Affiliate commission refund,Affiliate Partner shop ads commission,SFP service fee,Bonus cashback service fee,LIVE Specials service fee,Voucher Xtra service fee,EAMS Program service fee,Brands Crazy Deals/Flash Sale service fee,TikTok PayLater program fee,Commerce growth fee,Infrastructure fee,Campaign resource fee,Pre-order service fee,GMV Max Coupon,,Ajustment amount,Related order ID  ,Customer payment,Customer refund,Seller co-funded voucher discount,Refund of seller co-funded voucher discount,Platform discounts,Refund of platform discounts,Platform co-funded voucher discounts,Refund of platform co-funded voucher discounts,Seller shipping fee discount,Estimated package weight (g),Actual package weight (g),Shopping center items,Customer's bank for payment
582105152785450090,Order,2026/01/14,2026/01/19,THB,63.19,78,78,98,-20,0,0,0,-14.81,-3.72,-5.01,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,0,,0,582105152785450090,116,0,0,0,0,0,0,0,0,1000,1000,/,
582105091251405875,Order,2026/01/13,2026/01/19,THB,213.00,255,255,305,-50,0,0,0,-42,-8.19,-16.37,0,0,-54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.37,-1.07,0,0,0,,0,582105091251405875,255,0,0,0,0,0,0,0,0,2500,2500,/,
582104949792081649,Order,2026/01/13,2026/01/19,THB,73.65,89,89,99,-10,0,0,0,-15.35,-2.86,-5.71,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582104949792081649,89,0,0,0,0,0,0,0,0,500,500,/,
582104896166200447,Order,2026/01/13,2026/01/19,THB,79.53,96,96,118,-22,0,0,0,-16.47,-3.08,-6.16,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.16,-1.07,0,0,0,,0,582104896166200447,96,0,0,0,0,0,0,0,0,1000,1000,/,
582104523151934866,Order,2026/01/13,2026/01/19,THB,73.65,89,89,99,-10,0,0,0,-15.35,-2.86,-5.71,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582104523151934866,89,0,0,0,0,0,0,0,0,500,500,/,
582104502967502628,Order,2026/01/13,2026/01/19,THB,87.91,106,106,128,-22,0,0,0,-18.09,-3.4,-6.81,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81,-1.07,0,0,0,,0,582104502967502628,106,0,0,0,0,0,0,0,0,1000,1000,/,
582104507788658673,Order,2026/01/13,2026/01/19,THB,36.71,45,45,49,-4,0,0,0,-8.29,-1.44,-2.89,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89,-1.07,0,0,0,,0,582104507788658673,45,0,0,0,0,0,0,0,0,500,500,/,
582104296626554110,Order,2026/01/13,2026/01/19,THB,73.65,89,89,99,-10,0,0,0,-15.35,-2.86,-5.71,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582104296626554110,89,0,0,0,0,0,0,0,0,500,500,/,
582104227466872428,Order,2026/01/13,2026/01/19,THB,73.65,89,89,99,-10,0,0,0,-15.35,-2.86,-5.71,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582104227466872428,89,0,0,0,0,0,0,0,0,500,500,/,
582104074043950817,Order,2026/01/13,2026/01/19,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,582104074043950817,59,0,0,0,0,0,0,0,0,500,500,/,
582100263667664666,Order,2026/01/13,2026/01/19,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582100263667664666,49,0,0,0,0,0,0,0,0,500,500,/,
582099184271263222,Order,2026/01/13,2026/01/19,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582099184271263222,99,0,0,0,0,0,0,0,0,500,500,/,
582099089670308867,Order,2026/01/13,2026/01/19,THB,128.76,156,156,208,-52,0,0,0,-27.24,-6.13,-10.02,0,0,-35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.02,-1.07,0,0,0,,0,582099089670308867,191,0,0,0,0,0,0,0,0,1000,1000,/,
582098777148852218,Order,2026/01/13,2026/01/19,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582098777148852218,39,0,0,0,0,0,0,0,0,500,500,/,
582098683414807795,Order,2026/01/13,2026/01/19,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582098683414807795,39,0,0,0,0,0,0,0,0,500,500,/,
582098590417913158,Order,2026/01/13,2026/01/19,THB,56.86,69,69,79,-10,0,0,0,-12.14,-2.21,-4.43,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582098590417913158,69,0,0,0,0,0,0,0,0,500,500,/,
582098137824266180,Order,2026/01/13,2026/01/19,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582098137824266180,39,0,0,0,0,0,0,0,0,500,500,/,
582097777291003170,Order,2026/01/13,2026/01/19,THB,162.63,195,195,227,-32,0,0,0,-32.37,-6.26,-12.52,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.52,-1.07,0,0,0,,0,582097777291003170,195,0,0,0,0,0,0,0,0,1500,1500,/,
582097731100116235,Order,2026/01/13,2026/01/19,THB,172.71,207,207,247,-40,0,0,0,-34.29,-6.64,-13.29,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.29,-1.07,0,0,0,,0,582097731100116235,207,0,0,0,0,0,0,0,0,1500,1500,/,
582097666449769949,Order,2026/01/13,2026/01/19,THB,130.63,156,156,196,-40,0,0,0,-25.37,-4.26,-10.02,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.02,-1.07,0,0,0,,0,582097666449769949,132.6,0,0,0,23.4,0,0,0,0,2000,2000,/,
582097408118916112,Order,2026/01/13,2026/01/19,THB,164.31,197,197,257,-60,0,0,0,-32.69,-6.32,-12.65,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.65,-1.07,0,0,0,,0,582097408118916112,197,0,0,0,0,0,0,0,0,1500,1500,/,
582089752791843994,Order,2026/01/12,2026/01/19,THB,81.73,99,99,99,0,0,0,0,-17.27,-3.48,-6.36,0,0,-38,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582089752791843994,108.5,0,0,0,0.5,0,0,0,0,500,500,1733883534318405192 * 1;,
582166996493501934,Order,2026/01/17,2026/01/18,THB,0.00,0,69,79,-10,-69,-79,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,582166996493501934,69,-69,0,0,0,0,0,0,0,500,0,/,
582110277249041873,Order,2026/01/14,2026/01/18,THB,80.92,98,98,98,0,0,0,0,-17.08,-3.43,-6.29,0,0,-29,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,0,,0,582110277249041873,107,0,0,0,0,0,0,0,0,1000,1000,/,
582109121778124332,Order,2026/01/14,2026/01/18,THB,132.34,178,178,198,-20,0,0,0,-45.66,-5.71,-11.43,0,0,-35,35,0,0,0,0,-16.02,-16.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.43,-1.07,0,0,0,,0,582109121778124332,178,0,0,0,0,0,0,0,0,1000,1000,/,
582105302868067958,Order,2026/01/14,2026/01/18,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582105302868067958,99,0,0,0,0,0,0,0,0,500,500,/,
582099138099185078,Order,2026/01/13,2026/01/18,THB,73.65,89,89,99,-10,0,0,0,-15.35,-2.86,-5.71,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582099138099185078,89,0,0,0,0,0,0,0,0,500,500,/,
582099127234168246,Order,2026/01/13,2026/01/18,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582099127234168246,99,0,0,0,0,0,0,0,0,500,500,/,
582098418997036743,Order,2026/01/13,2026/01/18,THB,180.26,216,216,256,-40,0,0,0,-35.74,-6.93,-13.87,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.87,-1.07,0,0,0,,0,582098418997036743,216,0,0,0,0,0,0,0,0,2000,2000,/,
582097540770923737,Order,2026/01/13,2026/01/18,THB,73.62,89,89,99,-10,0,0,0,-15.38,-2.89,-5.71,0,0,-29,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582097540770923737,90,0,0,0,0,0,0,0,0,500,500,/,
582097493421163541,Order,2026/01/13,2026/01/18,THB,65.64,89,89,99,-10,0,0,0,-23.36,-2.86,-5.71,0,0,-35,35,0,0,0,0,-8.01,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582097493421163541,89,0,0,0,0,0,0,0,0,500,500,/,
582071578474349954,Order,2026/01/11,2026/01/18,THB,41.63,49,49,49,0,0,0,0,-7.37,0,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582071578474349954,0.01,0,0,0,48.99,0,0,0,0,500,500,1733406457898436168 * 1;,
582058569638904950,Order,2026/01/10,2026/01/18,THB,64.04,89,89,99,-10,0,0,0,-24.96,-4.46,-5.71,0,0,-88,38,50,0,0,0,-8.01,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582058569638904950,139,0,0,0,0,0,0,0,0,500,500,/,
582065700725556550,Order,2026/01/11,2026/01/17,THB,65.64,89,89,99,-10,0,0,0,-23.36,-2.86,-5.71,0,0,-88,88,0,0,0,0,-8.01,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582065700725556550,89,0,0,0,0,0,0,0,0,500,500,/,
582062944281396521,Order,2026/01/11,2026/01/17,THB,48.46,59,59,59,0,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,582062944281396521,59,0,0,0,0,0,0,0,0,500,500,1733499279840085576 * 1;,
582062887926203756,Order,2026/01/11,2026/01/17,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582062887926203756,49,0,0,0,0,0,0,0,0,500,500,/,
582060011283842431,Order,2026/01/11,2026/01/17,THB,181.10,217,217,217,0,0,0,0,-35.9,-6.97,-13.93,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.93,-1.07,0,0,0,,0,582060011283842431,217,0,0,0,0,0,0,0,0,1500,1500,/,
582055134131685195,Order,2026/01/10,2026/01/17,THB,36.63,49,49,49,0,0,0,0,-12.37,-1.57,-3.15,0,0,-38,38,0,0,0,0,-3.43,-3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582055134131685195,49,0,0,0,0,0,0,0,0,500,500,/,
582052497298982377,Order,2026/01/10,2026/01/17,THB,114.78,138,138,138,0,0,0,0,-23.22,-4.43,-8.86,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.86,-1.07,0,0,0,,0,582052497298982377,138,0,0,0,0,0,0,0,0,1000,1000,1733371030971647560 * 2;,
582073478286575571,Order,2026/01/11,2026/01/16,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582073478286575571,69,0,0,0,0,0,0,0,0,500,500,/,
582035923367135194,Order,2026/01/09,2026/01/16,THB,65.00,89,89,99,-10,0,0,0,-24,-3.5,-5.71,0,0,-38,18,20,0,0,0,-8.01,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582035923367135194,109,0,0,0,0,0,0,0,0,500,500,/,
581989914891945094,Order,2026/01/06,2026/01/16,THB,62.73,76,76,99,-23,0,0,0,-13.27,-2.44,-4.88,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88,-1.07,0,0,0,,0,581989914891945094,76,0,0,0,0,0,0,0,0,700,700,/,
582049677232866320,Order,2026/01/10,2026/01/15,THB,65.64,89,89,99,-10,0,0,0,-23.36,-2.86,-5.71,0,0,-35,35,0,0,0,0,-8.01,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582049677232866320,89,0,0,0,0,0,0,0,0,500,500,/,
582045214210164115,Order,2026/01/10,2026/01/15,THB,48.46,59,59,59,0,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,582045214210164115,59,0,0,0,0,0,0,0,0,500,500,/,
582043995641382104,Order,2026/01/10,2026/01/15,THB,72.83,88,88,99,-11,0,0,0,-15.17,-2.8,-5.65,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.65,-1.07,0,0,0,,0,582043995641382104,87.22,0,0,0,0.78,0,0,0,0,700,700,/,
582042666903635181,Order,2026/01/09,2026/01/15,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582042666903635181,69,0,0,0,0,0,0,0,0,500,500,/,
582039243350443435,Order,2026/01/09,2026/01/15,THB,263.38,315,315,315,0,0,0,0,-51.62,-10.11,-20.22,0,0,-104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.22,-1.07,0,0,0,,0,582039243350443435,315,0,0,0,0,0,0,0,0,2500,2500,"1733406556092991048 * 1;
1733370823505512008 * 1;
1733406503753057864 * 1;",
582038734597359316,Order,2026/01/09,2026/01/15,THB,83.99,99,99,99,0,0,0,0,-15.01,-1.22,-6.36,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582038734597359316,38.01,0,0,0,98.99,0,0,0,0,500,500,/,
581992062510073032,Order,2026/01/06,2026/01/15,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,581992062510073032,39,0,0,0,0,0,0,0,0,500,500,/,
582105344218007068,Order,2026/01/14,2026/01/14,THB,0.00,0,39,49,-10,-39,-49,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,582105344218007068,39,-39,0,0,0,0,0,0,0,500,0,/,
582049229448382277,Order,2026/01/10,2026/01/14,THB,239.86,287,287,307,-20,0,0,0,-47.14,-9.21,-18.43,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.43,-1.07,0,0,0,,0,582049229448382277,287,0,0,0,0,0,0,0,0,1500,1500,/,
582033938211506007,Order,2026/01/09,2026/01/14,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582033938211506007,69,0,0,0,0,0,0,0,0,500,500,/,
582028153077073285,Order,2026/01/09,2026/01/14,THB,94.63,114,114,138,-24,0,0,0,-19.37,-3.66,-7.32,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.32,-1.07,0,0,0,,0,582028153077073285,114,0,0,0,0,0,0,0,0,1000,1000,/,
582028088612128052,Order,2026/01/08,2026/01/14,THB,123.18,148,148,168,-20,0,0,0,-24.82,-4.75,-9.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.5,-1.07,0,0,0,,0,582028088612128052,148,0,0,0,0,0,0,0,0,1000,1000,/,
582027849423685234,Order,2026/01/08,2026/01/14,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582027849423685234,39,0,0,0,0,0,0,0,0,500,500,/,
582027802635437728,Order,2026/01/08,2026/01/14,THB,73.65,89,89,99,-10,0,0,0,-15.35,-2.86,-5.71,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582027802635437728,89,0,0,0,0,0,0,0,0,500,500,/,
582027729904436762,Order,2026/01/08,2026/01/14,THB,73.65,89,89,99,-10,0,0,0,-15.35,-2.86,-5.71,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582027729904436762,89,0,0,0,0,0,0,0,0,500,500,/,
582027482156468119,Order,2026/01/08,2026/01/14,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,582027482156468119,99,0,0,0,0,0,0,0,0,500,500,/,
582027479260235671,Order,2026/01/08,2026/01/14,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582027479260235671,39,0,0,0,0,0,0,0,0,500,500,/,
582027386102581143,Order,2026/01/08,2026/01/14,THB,38.38,47,47,59,-12,0,0,0,-8.62,-1.51,-3.02,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02,-1.07,0,0,0,,0,582027386102581143,47,0,0,0,0,0,0,0,0,500,500,/,
582027096540612242,Order,2026/01/08,2026/01/14,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582027096540612242,39,0,0,0,0,0,0,0,0,500,500,/,
582026877923067336,Order,2026/01/08,2026/01/14,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,582026877923067336,59,0,0,0,0,0,0,0,0,500,500,/,
582026833114596827,Order,2026/01/08,2026/01/14,THB,47.24,59,59,69,-10,0,0,0,-11.76,-3.11,-3.79,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,582026833114596827,97,0,0,0,0,0,0,0,0,500,500,/,
582026874176439783,Order,2026/01/08,2026/01/14,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582026874176439783,69,0,0,0,0,0,0,0,0,500,500,1733370835338692168 * 1;,
582026141973251079,Order,2026/01/08,2026/01/14,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,582026141973251079,59,0,0,0,0,0,0,0,0,500,500,/,
582025751778723186,Order,2026/01/08,2026/01/14,THB,73.65,89,89,99,-10,0,0,0,-15.35,-2.86,-5.71,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582025751778723186,89,0,0,0,0,0,0,0,0,500,500,/,
582024753419027506,Order,2026/01/08,2026/01/14,THB,239.03,286,286,306,-20,0,0,0,-46.97,-9.18,-18.36,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.36,-1.07,0,0,0,,0,582024753419027506,286,0,0,0,0,0,0,0,0,2000,2000,"1733626210333984328 * 1;
1733371091136775752 * 1;
1733406442781115976 * 1;
1733406457898305096 * 1;",
582023547441415665,Order,2026/01/08,2026/01/14,THB,37.85,49,49,49,0,0,0,0,-11.15,-1.57,-3.15,0,0,-38,38,0,0,0,0,-2.21,-2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582023547441415665,49,0,0,0,0,0,0,0,0,500,500,1733406457898436168 * 1;,
582023481135825954,Order,2026/01/08,2026/01/14,THB,65.42,89,89,99,-10,0,0,0,-23.58,-3.08,-5.71,0,0,-35,28,7,0,0,0,-8.01,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582023481135825954,96,0,0,0,0,0,0,0,0,500,500,/,
582023013973984274,Order,2026/01/08,2026/01/14,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,582023013973984274,69,0,0,0,0,0,0,0,0,500,500,/,
582020726705391468,Order,2026/01/08,2026/01/14,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,582020726705391468,39,0,0,0,0,0,0,0,0,500,500,/,
582020163144418566,Order,2026/01/08,2026/01/14,THB,99.68,120,120,157,-37,0,0,0,-20.32,-3.85,-7.7,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7,-1.07,0,0,0,,0,582020163144418566,120,0,0,0,0,0,0,0,0,1500,1500,/,
582020129992115652,Order,2026/01/08,2026/01/14,THB,46.78,57,57,69,-12,0,0,0,-10.22,-1.83,-3.66,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66,-1.07,0,0,0,,0,582020129992115652,57,0,0,0,0,0,0,0,0,500,500,/,
582019710378280547,Order,2026/01/08,2026/01/14,THB,73.65,89,89,99,-10,0,0,0,-15.35,-2.86,-5.71,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582019710378280547,89,0,0,0,0,0,0,0,0,500,500,/,
582018848437864060,Order,2026/01/08,2026/01/14,THB,39.54,49,49,49,0,0,0,0,-9.46,-1.57,-3.67,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,582018848437864060,49,0,0,0,0,0,0,0,0,500,500,/,
582011636090373757,Order,2026/01/07,2026/01/14,THB,29.98,37,37,49,-12,0,0,0,-7.02,-1.19,-2.38,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38,-1.07,0,0,0,,0,582011636090373757,37,0,0,0,0,0,0,0,0,500,500,/,
582007818853385697,Order,2026/01/07,2026/01/14,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,582007818853385697,59,0,0,0,0,0,0,0,0,500,500,/,
581991772400092303,Order,2026/01/06,2026/01/14,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,581991772400092303,39,0,0,0,0,0,0,0,0,500,500,1733406457898436168 * 1;,
582033086572692674,Order,2026/01/09,2026/01/13,THB,65.61,89,89,99,-10,0,0,0,-23.39,-2.89,-5.71,0,0,-29,28,1,0,0,0,-8.01,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,0,,0,582033086572692674,90,0,0,0,0,0,0,0,0,500,500,/,
582028038028297626,Order,2026/01/08,2026/01/13,THB,46.78,57,57,69,-12,0,0,0,-10.22,-1.83,-3.66,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66,-1.07,0,0,0,,0,582028038028297626,57,0,0,0,0,0,0,0,0,500,500,/,
