Order/adjustment ID  ,Type ,Order created time,Order settled time,Currency,Total settlement amount,Total Revenue,Subtotal after seller discounts,Subtotal before discounts,Seller discounts,Refund subtotal after seller discounts,Refund subtotal before seller discounts,Refund of seller discounts,Total Fees,Transaction fee,TikTok Shop commission fee,Credit card installment - Interest rate cost,Seller shipping fee,Actual shipping fee,Platform shipping fee discount,Customer shipping fee,Actual return shipping fee,Refunded customer shipping fee,Shipping subsidy,Affiliate Commission,Affiliate commission before PIT (personal income tax),Personal income tax withheld from affiliate commission,Affiliate partner commission,Affiliate Shop Ads commission,Affiliate Shop Ads commission before PIT,Personal income tax withheld from affiliate Shop Ads commission,Affiliate commission deposit,Affiliate commission refund,Affiliate Partner shop ads commission,SFP service fee,Bonus cashback service fee,LIVE Specials service fee,Voucher Xtra service fee,EAMS Program service fee,Brands Crazy Deals/Flash Sale service fee,TikTok PayLater program fee,Commerce growth fee,Infrastructure fee,Campaign resource fee,Pre-order service fee,,Ajustment amount,Related order ID  ,Customer payment,Customer refund,Seller co-funded voucher discount,Refund of seller co-funded voucher discount,Platform discounts,Refund of platform discounts,Platform co-funded voucher discounts,Refund of platform co-funded voucher discounts,Seller shipping fee discount,Estimated package weight (g),Actual package weight (g),Shopping center items,Customer's bank for payment
581805389799720582,Order,2025/12/24,2025/12/31,THB,48.46,59,59,59,0,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581805389799720582,59,0,0,0,0,0,0,0,0,500,500,1733499279840085576 * 1;,
581814511774566320,Order,2025/12/25,2025/12/30,THB,65.64,89,89,99,-10,0,0,0,-23.36,-2.86,-5.71,0,0,-35,35,0,0,0,0,-8.01,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,,0,581814511774566320,89,0,0,0,0,0,0,0,0,500,500,/,
581808583286360033,Order,2025/12/25,2025/12/30,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581808583286360033,49,0,0,0,0,0,0,0,0,500,500,/,
581807515761476719,Order,2025/12/25,2025/12/30,THB,65.10,89,89,99,-10,0,0,0,-23.9,-3.4,-5.71,0,0,-35,18,17,0,0,0,-8.01,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,,0,581807515761476719,106,0,0,0,0,0,0,0,0,500,500,/,
581806344728052739,Order,2025/12/24,2025/12/30,THB,56.37,69,69,69,0,0,0,0,-12.63,-2.7,-4.43,0,0,-35,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581806344728052739,84,0,0,0,0,0,0,0,0,500,500,1733371030971844168 * 1;,
581805955501230074,Order,2025/12/24,2025/12/30,THB,65.64,89,89,99,-10,0,0,0,-23.36,-2.86,-5.71,0,0,-38,38,0,0,0,0,-8.01,-8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71,-1.07,0,0,,0,581805955501230074,89,0,0,0,0,0,0,0,0,500,500,/,
581799400765622218,Order,2025/12/24,2025/12/30,THB,73.12,99,99,99,0,0,0,0,-25.88,-3.18,-6.36,0,0,-38,38,0,0,0,0,-8.91,-8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581799400765622218,99,0,0,0,0,0,0,0,0,500,500,/,
581794385017407204,Order,2025/12/24,2025/12/30,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581794385017407204,49,0,0,0,0,0,0,0,0,500,500,/,
581788095034328950,Order,2025/12/23,2025/12/30,THB,73.12,99,99,99,0,0,0,0,-25.88,-3.18,-6.36,0,0,-35,35,0,0,0,0,-8.91,-8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581788095034328950,99,0,0,0,0,0,0,0,0,500,500,/,
581787953557178143,Order,2025/12/23,2025/12/30,THB,74.09,99,99,99,0,0,0,0,-24.91,-2.92,-6.36,0,0,-38,38,0,0,0,0,-8.2,-8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581787953557178143,91.08,0,0,0,7.92,0,0,0,0,500,500,/,
581784768864094111,Order,2025/12/23,2025/12/30,THB,90.50,119,119,139,-20,0,0,0,-28.5,-3.82,-7.64,0,0,-38,38,0,0,0,0,-8.33,-8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64,-1.07,0,0,,0,581784768864094111,119,0,0,0,0,0,0,0,0,500,500,/,
581804405081277937,Order,2025/12/24,2025/12/29,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581804405081277937,69,0,0,0,0,0,0,0,0,500,500,1733634449557718600 * 1;,
581797664672941881,Order,2025/12/24,2025/12/29,THB,73.16,99,99,99,0,0,0,0,-25.84,-3.14,-6.36,0,0,-35,35,0,0,0,0,-8.91,-8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581797664672941881,97.77,0,0,0,1.23,0,0,0,0,500,500,/,
581791337010726080,Order,2025/12/23,2025/12/29,THB,97.98,118,118,138,-20,0,0,0,-20.02,-3.79,-7.58,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58,-1.07,0,0,,0,581791337010726080,118,0,0,0,0,0,0,0,0,1000,1000,/,
581791026228004377,Order,2025/12/23,2025/12/29,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581791026228004377,59,0,0,0,0,0,0,0,0,500,500,/,
581790673583507117,Order,2025/12/23,2025/12/29,THB,47.24,59,59,69,-10,0,0,0,-11.76,-3.11,-3.79,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581790673583507117,97,0,0,0,0,0,0,0,0,500,500,/,
581790117873288856,Order,2025/12/23,2025/12/29,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,,0,581790117873288856,78,0,0,0,0,0,0,0,0,1000,1000,/,
581789990287935366,Order,2025/12/23,2025/12/29,THB,66.93,81,81,108,-27,0,0,0,-14.07,-2.6,-5.2,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2,-1.07,0,0,,0,581789990287935366,81,0,0,0,0,0,0,0,0,1000,1000,/,
581789067172349303,Order,2025/12/23,2025/12/29,THB,31.78,39,39,49,-10,0,0,0,-7.22,-1.15,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581789067172349303,35.88,0,0,0,3.12,0,0,0,0,500,500,/,
581784260693034497,Order,2025/12/23,2025/12/29,THB,80.88,98,98,98,0,0,0,0,-17.12,-3.47,-6.29,0,0,-38,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581784260693034497,108,0,0,0,0,0,0,0,0,1000,1000,/,
581777249761593341,Order,2025/12/22,2025/12/29,THB,36.71,45,45,49,-4,0,0,0,-8.29,-1.44,-2.89,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89,-1.07,0,0,,0,581777249761593341,45,0,0,0,0,0,0,0,0,500,500,/,
581773659872266047,Order,2025/12/22,2025/12/29,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581773659872266047,39,0,0,0,0,0,0,0,0,500,500,/,
581632119445161873,Order,2025/12/13,2025/12/29,THB,81.20,98,98,98,0,0,0,0,-16.8,-3.15,-6.29,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581632119445161873,98,0,0,0,0,0,0,0,0,1000,1000,"1733370823505512008 * 1;
1733406457898370632 * 1;",
581796574336615930,Order,2025/12/24,2025/12/28,THB,81.20,98,98,98,0,0,0,0,-16.8,-3.15,-6.29,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581796574336615930,98,0,0,0,0,0,0,0,0,1000,1000,"1733406457898436168 * 1;
1733406457898305096 * 1;",
581791899397031856,Order,2025/12/23,2025/12/28,THB,47.24,59,59,69,-10,0,0,0,-11.76,-3.11,-3.79,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581791899397031856,97,0,0,0,0,0,0,0,0,500,500,1733370835338823240 * 1;,
581791251342132323,Order,2025/12/23,2025/12/28,THB,127.38,153,153,187,-34,0,0,0,-25.62,-4.91,-9.82,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.82,-1.07,0,0,,0,581791251342132323,153,0,0,0,0,0,0,0,0,1500,1500,1733370823505512008 * 1;,
581790783648859524,Order,2025/12/23,2025/12/28,THB,40.06,49,49,59,-10,0,0,0,-8.94,-1.57,-3.15,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581790783648859524,49,0,0,0,0,0,0,0,0,500,500,/,
581789827384247490,Order,2025/12/23,2025/12/28,THB,147.53,177,177,207,-30,0,0,0,-29.47,-5.68,-11.36,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.36,-1.07,0,0,,0,581789827384247490,177,0,0,0,0,0,0,0,0,1500,1500,/,
581779289422595224,Order,2025/12/23,2025/12/28,THB,73.12,99,99,99,0,0,0,0,-25.88,-3.18,-6.36,0,0,-38,38,0,0,0,0,-8.91,-8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581779289422595224,99,0,0,0,0,0,0,0,0,500,500,/,
581778467452585800,Order,2025/12/22,2025/12/28,THB,46.78,57,57,69,-12,0,0,0,-10.22,-1.83,-3.66,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66,-1.07,0,0,,0,581778467452585800,57,0,0,0,0,0,0,0,0,500,500,/,
581777743002961430,Order,2025/12/22,2025/12/28,THB,97.98,118,118,138,-20,0,0,0,-20.02,-3.79,-7.58,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58,-1.07,0,0,,0,581777743002961430,118,0,0,0,0,0,0,0,0,1000,1000,1733370835338823240 * 2;,
581777470264739426,Order,2025/12/22,2025/12/28,THB,251.63,301,301,375,-74,0,0,0,-49.37,-9.66,-19.32,0,0,-54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.32,-1.07,0,0,,0,581777470264739426,300.8,0,0,0,0.2,0,0,0,0,2500,2500,"1733371091136775752 * 1;
1733406442781312584 * 1;",
581777263969600989,Order,2025/12/22,2025/12/28,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581777263969600989,59,0,0,0,0,0,0,0,0,500,500,/,
581777206765520019,Order,2025/12/22,2025/12/28,THB,46.78,57,57,69,-12,0,0,0,-10.22,-1.83,-3.66,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66,-1.07,0,0,,0,581777206765520019,57,0,0,0,0,0,0,0,0,500,500,/,
581777123077687292,Order,2025/12/22,2025/12/28,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581777123077687292,59,0,0,0,0,0,0,0,0,500,500,1733370835338888776 * 1;,
581777151743133222,Order,2025/12/22,2025/12/28,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581777151743133222,99,0,0,0,0,0,0,0,0,500,500,/,
581776820111902599,Order,2025/12/22,2025/12/28,THB,46.78,57,57,69,-12,0,0,0,-10.22,-1.83,-3.66,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66,-1.07,0,0,,0,581776820111902599,57,0,0,0,0,0,0,0,0,500,500,/,
581776748538660009,Order,2025/12/22,2025/12/28,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581776748538660009,39,0,0,0,0,0,0,0,0,500,500,1733406457898436168 * 1;,
581776510911481171,Order,2025/12/22,2025/12/28,THB,174.32,234,234,294,-60,0,0,0,-59.68,-7.51,-15.02,0,0,-54,54,0,0,0,0,-21.06,-21.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.02,-1.07,0,0,,0,581776510911481171,234,0,0,0,0,0,0,0,0,3000,3000,"1733406457898305096 * 3;
1733406457898436168 * 3;",
581775326796874965,Order,2025/12/22,2025/12/28,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581775326796874965,69,0,0,0,0,0,0,0,0,500,500,1733370835338823240 * 1;,
581774011795997836,Order,2025/12/22,2025/12/28,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581774011795997836,39,0,0,0,0,0,0,0,0,500,500,/,
581773739435525605,Order,2025/12/22,2025/12/28,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581773739435525605,59,0,0,0,0,0,0,0,0,500,500,/,
581773736745928002,Order,2025/12/22,2025/12/28,THB,45.10,55,55,69,-14,0,0,0,-9.9,-1.77,-3.53,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53,-1.07,0,0,,0,581773736745928002,55,0,0,0,0,0,0,0,0,500,500,/,
581773722342885224,Order,2025/12/22,2025/12/28,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581773722342885224,39,0,0,0,0,0,0,0,0,500,500,/,
581773159158351837,Order,2025/12/22,2025/12/28,THB,182.78,219,219,266,-47,0,0,0,-36.22,-7.03,-14.06,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.06,-1.07,0,0,,0,581773159158351837,219,0,0,0,0,0,0,0,0,2000,2000,"1733371030971647560 * 1;
1733406503753057864 * 1;",
581772858886816847,Order,2025/12/22,2025/12/28,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581772858886816847,39,0,0,0,0,0,0,0,0,500,500,/,
581772825069455161,Order,2025/12/22,2025/12/28,THB,40.06,49,49,59,-10,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581772825069455161,49,0,0,0,0,0,0,0,0,500,500,/,
581771906465171323,Order,2025/12/22,2025/12/28,THB,50.90,69,69,69,0,0,0,0,-18.1,-3.34,-4.43,0,0,-35,0,35,0,0,0,-4.83,-4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581771906465171323,104,0,0,0,0,0,0,0,0,500,500,/,
581763189065942270,Order,2025/12/21,2025/12/28,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581763189065942270,39,0,0,0,0,0,0,0,0,500,500,/,
581762752980812990,Order,2025/12/21,2025/12/28,THB,35.41,49,49,59,-10,0,0,0,-13.59,-2.79,-3.15,0,0,-38,0,38,0,0,0,-3.43,-3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581762752980812990,87,0,0,0,0,0,0,0,0,500,500,1733406479673296456 * 1;,
581751304955987370,Order,2025/12/21,2025/12/28,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581751304955987370,39,0,0,0,0,0,0,0,0,500,500,/,
581751139604596572,Order,2025/12/21,2025/12/28,THB,30.59,39,39,49,-10,0,0,0,-8.41,-2.34,-2.5,0,0,-35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581751139604596572,73,0,0,0,1,0,0,0,0,500,500,/,
581746592131024857,Order,2025/12/20,2025/12/28,THB,50.12,59,59,69,-10,0,0,0,-8.88,-0.23,-3.79,0,0,-88,81,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581746592131024857,7.01,0,0,0,58.99,0,0,0,0,500,500,/,
581746487087826629,Order,2025/12/20,2025/12/28,THB,43.15,59,59,69,-10,0,0,0,-15.85,-1.89,-3.79,0,0,-38,38,0,0,0,0,-5.31,-5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581746487087826629,59,0,0,0,0,0,0,0,0,500,500,/,
581837103166228438,Order,2025/12/27,2025/12/27,THB,0.00,0,177,207,-30,-177,-207,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,581837103166228438,177,-177,0,0,0,0,0,0,0,1500,0,/,
581777858325087737,Order,2025/12/22,2025/12/27,THB,97.98,118,118,138,-20,0,0,0,-20.02,-3.79,-7.58,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58,-1.07,0,0,,0,581777858325087737,118,0,0,0,0,0,0,0,0,1000,1000,/,
581777122809381955,Order,2025/12/22,2025/12/27,THB,84.89,99,99,139,-40,0,0,0,-14.11,-0.32,-6.36,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581777122809381955,10,0,0,0,89,0,0,0,0,500,500,/,
581773172574290985,Order,2025/12/22,2025/12/27,THB,48.61,59,59,69,-10,0,0,0,-10.39,-1.74,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581773172574290985,54.28,0,0,0,4.72,0,0,0,0,500,500,1733371030971844168 * 1;,
581773051019691276,Order,2025/12/22,2025/12/27,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581773051019691276,39,0,0,0,0,0,0,0,0,500,500,/,
581772971843093521,Order,2025/12/22,2025/12/27,THB,96.31,116,116,138,-22,0,0,0,-19.69,-3.72,-7.45,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.45,-1.07,0,0,,0,581772971843093521,116,0,0,0,0,0,0,0,0,1000,1000,/,
581768236887213227,Order,2025/12/22,2025/12/27,THB,65.25,79,79,79,0,0,0,0,-13.75,-2.54,-5.07,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07,-1.07,0,0,,0,581768236887213227,79,0,0,0,0,0,0,0,0,500,500,/,
581765529548392414,Order,2025/12/22,2025/12/27,THB,40.12,49,49,49,0,0,0,0,-8.88,-1.51,-3.15,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581765529548392414,47.15,0,0,0,39.85,0,0,0,0,500,500,/,
581763566335526070,Order,2025/12/22,2025/12/27,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581763566335526070,69,0,0,0,0,0,0,0,0,500,500,/,
581763084528354620,Order,2025/12/21,2025/12/27,THB,515.24,609,609,741,-132,0,0,0,-93.76,-12.49,-39.1,0,-2,-93,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.1,-1.07,0,0,,0,581763084528354620,389,0,0,0,220,0,0,0,0,4500,4500,"1733406442781312584 * 1;
1733406455146776136 * 1;
1733371060868384328 * 1;
1733370927550989896 * 1;",
