Order/adjustment ID  ,Type ,Order created time,Order settled time,Currency,Total settlement amount,Total Revenue,Subtotal after seller discounts,Subtotal before discounts,Seller discounts,Refund subtotal after seller discounts,Refund subtotal before seller discounts,Refund of seller discounts,Total Fees,Transaction fee,TikTok Shop commission fee,Credit card installment - Interest rate cost,Seller shipping fee,Actual shipping fee,Platform shipping fee discount,Customer shipping fee,Actual return shipping fee,Refunded customer shipping fee,Shipping subsidy,Affiliate Commission,Affiliate commission before PIT (personal income tax),Personal income tax withheld from affiliate commission,Affiliate partner commission,Affiliate Shop Ads commission,Affiliate Shop Ads commission before PIT,Personal income tax withheld from affiliate Shop Ads commission,Affiliate commission deposit,Affiliate commission refund,Affiliate Partner shop ads commission,SFP service fee,Bonus cashback service fee,LIVE Specials service fee,Voucher Xtra service fee,EAMS Program service fee,Brands Crazy Deals/Flash Sale service fee,TikTok PayLater program fee,Commerce growth fee,Infrastructure fee,Campaign resource fee,Pre-order service fee,GMV Max Coupon,,Ajustment amount,Related order ID  ,Customer payment,Customer refund,Seller co-funded voucher discount,Refund of seller co-funded voucher discount,Platform discounts,Refund of platform discounts,Platform co-funded voucher discounts,Refund of platform co-funded voucher discounts,Seller shipping fee discount,Estimated package weight (g),Actual package weight (g),Shopping center items,Customer's bank for payment
583049612702483534,Order,2026/03/12,2026/03/18,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,583049612702483534,39,0,0,0,0,0,0,0,0,500,500,/,
583049533546399485,Order,2026/03/12,2026/03/18,THB,48.14,59,59,69,-10,0,0,0,-10.86,-2.21,-3.79,0,0,-38,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,583049533546399485,69,0,0,0,0,0,0,0,0,500,500,/,
583049454507558626,Order,2026/03/12,2026/03/18,THB,29.98,37,37,49,-12,0,0,0,-7.02,-1.19,-2.38,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38,-1.07,0,0,0,,0,583049454507558626,37,0,0,0,0,0,0,0,0,500,500,/,
583049331094750224,Order,2026/03/12,2026/03/18,THB,48.46,59,59,65,-6,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,583049331094750224,59,0,0,0,0,0,0,0,0,500,500,/,
583049143118432211,Order,2026/03/12,2026/03/18,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,0,,0,583049143118432211,78,0,0,0,0,0,0,0,0,1000,1000,/,
583049062589826765,Order,2026/03/12,2026/03/18,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,583049062589826765,59,0,0,0,0,0,0,0,0,500,500,1733370835338823240 * 1;,
583049011463555036,Order,2026/03/12,2026/03/18,THB,97.98,118,118,138,-20,0,0,0,-20.02,-3.79,-7.58,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58,-1.07,0,0,0,,0,583049011463555036,118,0,0,0,0,0,0,0,0,1000,1000,/,
583048994433304285,Order,2026/03/12,2026/03/18,THB,81.20,98,98,118,-20,0,0,0,-16.8,-3.15,-6.29,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,0,,0,583048994433304285,98,0,0,0,0,0,0,0,0,1000,1000,/,
583048919442032225,Order,2026/03/12,2026/03/18,THB,46.98,59,59,69,-10,0,0,0,-12.02,-3.37,-3.79,0,0,-46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,583048919442032225,105,0,0,0,0,0,0,0,0,500,500,/,
583046817681082236,Order,2026/03/12,2026/03/18,THB,109.95,138,138,148,-10,0,0,0,-28.05,-4.43,-8.86,0,0,-35,35,0,0,0,0,-4.83,-4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.86,-1.07,0,0,0,,0,583046817681082236,138,0,0,0,0,0,0,0,0,1000,1000,/,
583046162573985784,Order,2026/03/12,2026/03/18,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,583046162573985784,69,0,0,0,0,0,0,0,0,500,500,/,
583046191119042217,Order,2026/03/12,2026/03/18,THB,69.23,87,87,99,-12,0,0,0,-17.77,-2.73,-5.59,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79,0,-5.59,-1.07,0,0,0,,0,583046191119042217,85,0,0,0,2,0,0,0,0,500,500,/,
583053577842754965,Order,2026/03/13,2026/03/17,THB,71.55,99,99,99,0,0,0,0,-27.45,-3.76,-6.36,0,0,-18,0,18,0,0,0,-9.9,-9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,583053577842754965,117,0,0,0,0,0,0,0,0,500,500,/,
583049627549075376,Order,2026/03/12,2026/03/17,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,583049627549075376,39,0,0,0,0,0,0,0,0,500,500,/,
583049564354348769,Order,2026/03/12,2026/03/17,THB,82.03,99,99,119,-20,0,0,0,-16.97,-3.18,-6.36,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,583049564354348769,99,0,0,0,0,0,0,0,0,500,500,/,
583049349183603960,Order,2026/03/12,2026/03/17,THB,82.03,99,99,119,-20,0,0,0,-16.97,-3.18,-6.36,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,583049349183603960,99,0,0,0,0,0,0,0,0,500,500,/,
583049060923574140,Order,2026/03/12,2026/03/17,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,0,,0,583049060923574140,78,0,0,0,0,0,0,0,0,1000,1000,/,
583048788546127098,Order,2026/03/12,2026/03/17,THB,56.86,69,69,79,-10,0,0,0,-12.14,-2.21,-4.43,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,583048788546127098,69,0,0,0,0,0,0,0,0,500,500,/,
583047803268269957,Order,2026/03/12,2026/03/17,THB,71.97,99,99,99,0,0,0,0,-27.03,-4.33,-6.36,0,0,-36,0,36,0,0,0,-8.91,-8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,0,,0,583047803268269957,135,0,0,0,0,0,0,0,0,500,500,/,
583038654651664144,Order,2026/03/12,2026/03/17,THB,204.61,245,245,245,0,0,0,0,-40.39,-7.86,-15.73,0,0,-54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.73,-1.07,0,0,0,,0,583038654651664144,245,0,0,0,0,0,0,0,0,2500,2500,"1733406457898305096 * 3;
1733406457898436168 * 2;",
583034828349015474,Order,2026/03/12,2026/03/17,THB,97.98,118,118,118,0,0,0,0,-20.02,-3.79,-7.58,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58,-1.07,0,0,0,,0,583034828349015474,118,0,0,0,0,0,0,0,0,1000,1000,"1733499279840085576 * 1;
1733406479673296456 * 1;",
583031811024717509,Order,2026/03/11,2026/03/17,THB,38.84,49,49,49,0,0,0,0,-10.16,-2.79,-3.15,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,583031811024717509,87,0,0,0,0,0,0,0,0,500,500,/,
583031685469275668,Order,2026/03/11,2026/03/17,THB,62.78,79,79,99,-20,0,0,0,-16.22,-2.47,-5.07,0,0,-34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54,0,-5.07,-1.07,0,0,0,,0,583031685469275668,77,0,0,0,2,0,0,0,0,500,500,1734415150834353736 * 1;,
583030622080828780,Order,2026/03/11,2026/03/17,THB,98.83,119,119,119,0,0,0,0,-20.17,-3.82,-7.64,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64,-1.07,0,0,0,,0,583030622080828780,119,0,0,0,0,0,0,0,0,500,500,/,
583028559798437113,Order,2026/03/11,2026/03/17,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,583028559798437113,49,0,0,0,0,0,0,0,0,500,500,/,
583026019541944113,Order,2026/03/11,2026/03/17,THB,62.78,79,79,99,-20,0,0,0,-16.22,-2.47,-5.07,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54,0,-5.07,-1.07,0,0,0,,0,583026019541944113,77,0,0,0,2,0,0,0,0,500,500,/,
583016365035979857,Order,2026/03/10,2026/03/17,THB,131.58,158,158,208,-50,0,0,0,-26.42,-5.07,-10.14,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.14,-1.07,0,0,0,,0,583016365035979857,158,0,0,0,0,0,0,0,0,1000,1000,/,
583014654973609754,Order,2026/03/10,2026/03/17,THB,114.78,138,138,138,0,0,0,0,-23.22,-4.43,-8.86,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.86,-1.07,0,0,0,,0,583014654973609754,138,0,0,0,0,0,0,0,0,1000,1000,/,
583009516721768002,Order,2026/03/10,2026/03/17,THB,38.84,49,49,59,-10,0,0,0,-10.16,-2.79,-3.15,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,583009516721768002,87,0,0,0,0,0,0,0,0,500,500,/,
583029215480481213,Order,2026/03/11,2026/03/16,THB,56.76,69,69,69,0,0,0,0,-12.24,-2.31,-4.43,0,0,-38,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,583029215480481213,72,0,0,0,0,0,0,0,0,500,500,/,
583029026842314173,Order,2026/03/11,2026/03/16,THB,56.76,69,69,69,0,0,0,0,-12.24,-2.31,-4.43,0,0,-38,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,583029026842314173,72,0,0,0,0,0,0,0,0,500,500,/,
583028986683557309,Order,2026/03/11,2026/03/16,THB,56.76,69,69,69,0,0,0,0,-12.24,-2.31,-4.43,0,0,-38,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,583028986683557309,72,0,0,0,0,0,0,0,0,500,500,/,
583027885413991851,Order,2026/03/11,2026/03/16,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,583027885413991851,69,0,0,0,0,0,0,0,0,500,500,/,
583026030902150660,Order,2026/03/11,2026/03/16,THB,380.59,462,462,504,-42,0,0,0,-81.41,-14.73,-29.66,0,0,-54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,0,-29.66,-1.07,0,0,0,,0,583026030902150660,459,0,0,0,3,0,0,0,0,3000,3000,/,
583016738124891920,Order,2026/03/10,2026/03/16,THB,61.56,79,79,99,-20,0,0,0,-17.44,-3.69,-5.07,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54,0,-5.07,-1.07,0,0,0,,0,583016738124891920,115,0,0,0,2,0,0,0,0,500,500,/,
583016736714032912,Order,2026/03/10,2026/03/16,THB,85.74,109,109,139,-30,0,0,0,-23.26,-4.69,-7,0,0,-38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,-7,-1.07,0,0,0,,0,583016736714032912,146,0,0,0,1,0,0,0,0,500,500,/,
583016371103565297,Order,2026/03/10,2026/03/16,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,583016371103565297,39,0,0,0,0,0,0,0,0,500,500,/,
583016272814311188,Order,2026/03/10,2026/03/16,THB,97.98,118,118,157,-39,0,0,0,-20.02,-3.79,-7.58,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58,-1.07,0,0,0,,0,583016272814311188,118,0,0,0,0,0,0,0,0,1500,1500,/,
583013612747655023,Order,2026/03/10,2026/03/16,THB,61.65,79,79,99,-20,0,0,0,-17.35,-3.6,-5.07,0,0,-35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54,0,-5.07,-1.07,0,0,0,,0,583013612747655023,112,0,0,0,2,0,0,0,0,500,500,/,
583013336443553697,Order,2026/03/10,2026/03/16,THB,38.34,49,49,49,0,0,0,0,-10.66,-1.57,-3.15,0,0,-38,38,0,0,0,0,-1.72,-1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,583013336443553697,49,0,0,0,0,0,0,0,0,500,500,1733370823505512008 * 1;,
583013113103287588,Order,2026/03/10,2026/03/16,THB,40.06,49,49,49,0,0,0,0,-8.94,-1.57,-3.15,0,0,-23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,0,,0,583013113103287588,49,0,0,0,0,0,0,0,0,500,500,/,
583012276257261494,Order,2026/03/10,2026/03/16,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,0,,0,583012276257261494,78,0,0,0,0,0,0,0,0,1000,1000,/,
583012266329539819,Order,2026/03/10,2026/03/16,THB,46.78,57,57,69,-12,0,0,0,-10.22,-1.83,-3.66,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66,-1.07,0,0,0,,0,583012266329539819,57,0,0,0,0,0,0,0,0,500,500,/,
583012217728632714,Order,2026/03/10,2026/03/16,THB,29.98,37,37,49,-12,0,0,0,-7.02,-1.19,-2.38,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38,-1.07,0,0,0,,0,583012217728632714,37,0,0,0,0,0,0,0,0,500,500,/,
583011787127490529,Order,2026/03/10,2026/03/16,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,583011787127490529,59,0,0,0,0,0,0,0,0,500,500,/,
583011568297019007,Order,2026/03/10,2026/03/16,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,583011568297019007,58.95,0,0,0,0.05,0,0,0,0,500,500,/,
583011535084881642,Order,2026/03/10,2026/03/16,THB,130.73,157,157,187,-30,0,0,0,-26.27,-5.04,-10.08,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.08,-1.07,0,0,0,,0,583011535084881642,157,0,0,0,0,0,0,0,0,1500,1500,/,
583011418781419328,Order,2026/03/10,2026/03/16,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,583011418781419328,69,0,0,0,0,0,0,0,0,500,500,/,
583011268586145218,Order,2026/03/10,2026/03/16,THB,54.44,69,69,69,0,0,0,0,-14.56,-2.21,-4.43,0,0,-29,29,0,0,0,0,-2.42,-2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,0,,0,583011268586145218,69,0,0,0,0,0,0,0,0,500,500,1733371030971844168 * 1;,
583009963257595392,Order,2026/03/10,2026/03/16,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,0,,0,583009963257595392,39,0,0,0,0,0,0,0,0,500,500,/,
583009869548193632,Order,2026/03/10,2026/03/16,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,0,,0,583009869548193632,59,0,0,0,0,0,0,0,0,500,500,/,
