Order/adjustment ID  ,Type ,Order created time,Order settled time,Currency,Total settlement amount,Total Revenue,Subtotal after seller discounts,Subtotal before discounts,Seller discounts,Refund subtotal after seller discounts,Refund subtotal before seller discounts,Refund of seller discounts,Total Fees,Transaction fee,TikTok Shop commission fee,Credit card installment - Interest rate cost,Seller shipping fee,Actual shipping fee,Platform shipping fee discount,Customer shipping fee,Actual return shipping fee,Refunded customer shipping fee,Shipping subsidy,Affiliate Commission,Affiliate commission before PIT (personal income tax),Personal income tax withheld from affiliate commission,Affiliate partner commission,Affiliate Shop Ads commission,Affiliate Shop Ads commission before PIT,Personal income tax withheld from affiliate Shop Ads commission,Affiliate commission deposit,Affiliate commission refund,Affiliate Partner shop ads commission,SFP service fee,Bonus cashback service fee,LIVE Specials service fee,Voucher Xtra service fee,EAMS Program service fee,Brands Crazy Deals/Flash Sale service fee,TikTok PayLater program fee,Commerce growth fee,Infrastructure fee,Campaign resource fee,Pre-order service fee,,Ajustment amount,Related order ID  ,Customer payment,Customer refund,Seller co-funded voucher discount,Refund of seller co-funded voucher discount,Platform discounts,Refund of platform discounts,Platform co-funded voucher discounts,Refund of platform co-funded voucher discounts,Seller shipping fee discount,Estimated package weight (g),Actual package weight (g),Shopping center items,Customer's bank for payment
581271571415335980,Order,2025/11/19,2025/11/30,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581271571415335980,39,0,0,0,0,0,0,0,0,500,500,/,
581271445335737361,Order,2025/11/19,2025/11/30,THB,227.30,271,271,325,-54,0,0,0,-43.7,-7.83,-17.4,0,0,-54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.4,-1.07,0,0,,0,581271445335737361,243.9,0,0,0,27.1,0,0,0,0,2500,2500,/,
581271470881932587,Order,2025/11/19,2025/11/30,THB,35.88,44,44,49,-5,0,0,0,-8.12,-1.41,-2.82,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82,-1.07,0,0,,0,581271470881932587,44,0,0,0,0,0,0,0,0,500,500,/,
581271423793464970,Order,2025/11/19,2025/11/30,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581271423793464970,39,0,0,0,0,0,0,0,0,500,500,/,
581271273450407533,Order,2025/11/19,2025/11/30,THB,97.98,118,118,138,-20,0,0,0,-20.02,-3.79,-7.58,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58,-1.07,0,0,,0,581271273450407533,118,0,0,0,0,0,0,0,0,1000,1000,/,
581271283340313617,Order,2025/11/19,2025/11/30,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581271283340313617,39,0,0,0,0,0,0,0,0,500,500,/,
581271226528597825,Order,2025/11/19,2025/11/30,THB,68.38,83,83,98,-15,0,0,0,-14.62,-2.89,-5.33,0,0,-35,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33,-1.07,0,0,,0,581271226528597825,90,0,0,0,0,0,0,0,0,1000,1000,/,
581271200428688954,Order,2025/11/19,2025/11/30,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581271200428688954,59,0,0,0,0,0,0,0,0,500,500,/,
581271216331786205,Order,2025/11/19,2025/11/30,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,,0,581271216331786205,78,0,0,0,0,0,0,0,0,1000,1000,/,
581271015117850418,Order,2025/11/19,2025/11/30,THB,31.78,39,39,49,-10,0,0,0,-7.22,-1.15,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581271015117850418,35.88,0,0,0,3.12,0,0,0,0,500,500,/,
581270987213800775,Order,2025/11/19,2025/11/30,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581270987213800775,99,0,0,0,0,0,0,0,0,500,500,/,
581270948557653098,Order,2025/11/19,2025/11/30,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,,0,581270948557653098,78,0,0,0,0,0,0,0,0,1000,1000,/,
581270967058400275,Order,2025/11/19,2025/11/30,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581270967058400275,39,0,0,0,0,0,0,0,0,500,500,/,
581270910032840433,Order,2025/11/19,2025/11/30,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581270910032840433,39,0,0,0,0,0,0,0,0,500,500,/,
581270735023997969,Order,2025/11/19,2025/11/30,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581270735023997969,39,0,0,0,0,0,0,0,0,500,500,/,
581270607649277228,Order,2025/11/19,2025/11/30,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581270607649277228,39,0,0,0,0,0,0,0,0,500,500,/,
581270555665729088,Order,2025/11/19,2025/11/30,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581270555665729088,59,0,0,0,0,0,0,0,0,500,500,/,
581270550261564873,Order,2025/11/19,2025/11/30,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581270550261564873,39,0,0,0,0,0,0,0,0,500,500,/,
581258305199048200,Order,2025/11/18,2025/11/30,THB,40.06,49,49,59,-10,0,0,0,-8.94,-1.57,-3.15,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581258305199048200,49,0,0,0,0,0,0,0,0,500,500,/,
581271244813403656,Order,2025/11/19,2025/11/29,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581271244813403656,59,0,0,0,0,0,0,0,0,500,500,/,
581271024968042256,Order,2025/11/19,2025/11/29,THB,197.05,236,236,286,-50,0,0,0,-38.95,-7.58,-15.15,0,0,-33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.15,-1.07,0,0,,0,581271024968042256,236,0,0,0,0,0,0,0,0,2000,2000,/,
581271034321733551,Order,2025/11/19,2025/11/29,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581271034321733551,59,0,0,0,0,0,0,0,0,500,500,/,
581270703001994969,Order,2025/11/19,2025/11/29,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581270703001994969,59,0,0,0,0,0,0,0,0,500,500,/,
581268124789474669,Order,2025/11/19,2025/11/29,THB,388.46,464,464,464,0,0,0,0,-75.54,-14.89,-29.79,0,0,-54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.79,-1.07,0,0,,0,581268124789474669,464,0,0,0,0,0,0,0,0,3000,3000,/,
581262197748368722,Order,2025/11/19,2025/11/29,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581262197748368722,69,0,0,0,0,0,0,0,0,500,500,1733188567789569608 * 1;,
581261700514940593,Order,2025/11/19,2025/11/29,THB,56.86,69,69,69,0,0,0,0,-12.14,-2.21,-4.43,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581261700514940593,69,0,0,0,0,0,0,0,0,500,500,1733188567789504072 * 1;,
581258396999779620,Order,2025/11/18,2025/11/29,THB,82.03,99,99,139,-40,0,0,0,-16.97,-3.18,-6.36,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36,-1.07,0,0,,0,581258396999779620,99,0,0,0,0,0,0,0,0,500,500,/,
581258390424618360,Order,2025/11/18,2025/11/29,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,,0,581258390424618360,78,0,0,0,0,0,0,0,0,1000,1000,"1733099141017273928 * 1;
1732956764838004296 * 1;",
581258399458363143,Order,2025/11/18,2025/11/29,THB,164.31,197,197,257,-60,0,0,0,-32.69,-6.32,-12.65,0,0,-48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.65,-1.07,0,0,,0,581258399458363143,197,0,0,0,0,0,0,0,0,1500,1500,/,
581258373868193140,Order,2025/11/18,2025/11/29,THB,81.20,98,98,118,-20,0,0,0,-16.8,-3.15,-6.29,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581258373868193140,98,0,0,0,0,0,0,0,0,1000,1000,/,
581258320017523902,Order,2025/11/18,2025/11/29,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581258320017523902,59,0,0,0,0,0,0,0,0,500,500,/,
581258251207672931,Order,2025/11/18,2025/11/29,THB,68.61,83,83,98,-15,0,0,0,-14.39,-2.66,-5.33,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33,-1.07,0,0,,0,581258251207672931,83,0,0,0,0,0,0,0,0,1000,1000,/,
581258222732149946,Order,2025/11/18,2025/11/29,THB,40.06,49,49,59,-10,0,0,0,-8.94,-1.57,-3.15,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-1.07,0,0,,0,581258222732149946,49,0,0,0,0,0,0,0,0,500,500,/,
581258233528026470,Order,2025/11/18,2025/11/29,THB,177.33,213,213,265,-52,0,0,0,-35.67,-6.84,-14.09,0,0,-54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.67,-1.07,0,0,,0,581258233528026470,213,0,0,0,0,0,0,0,0,2500,2500,/,
581258240032540486,Order,2025/11/18,2025/11/29,THB,64.00,78,78,108,-30,0,0,0,-14,-2.5,-5.42,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,,0,581258240032540486,78,0,0,0,0,0,0,0,0,1000,1000,/,
581258194112513099,Order,2025/11/18,2025/11/29,THB,131.58,158,158,208,-50,0,0,0,-26.42,-5.07,-10.14,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.14,-1.07,0,0,,0,581258194112513099,158,0,0,0,0,0,0,0,0,1000,1000,/,
581258173333145359,Order,2025/11/18,2025/11/29,THB,80.72,98,98,118,-20,0,0,0,-17.28,-3.63,-6.29,0,0,-35,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581258173333145359,113,0,0,0,0,0,0,0,0,1000,1000,/,
581258193981900119,Order,2025/11/18,2025/11/29,THB,35.90,44,44,49,-5,0,0,0,-8.1,-1.39,-2.82,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82,-1.07,0,0,,0,581258193981900119,43.45,0,0,0,0.55,0,0,0,0,500,500,/,
581258200097654216,Order,2025/11/18,2025/11/29,THB,81.20,98,98,118,-20,0,0,0,-16.8,-3.15,-6.29,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581258200097654216,98,0,0,0,0,0,0,0,0,1000,1000,/,
581258165789820238,Order,2025/11/18,2025/11/29,THB,131.58,158,158,208,-50,0,0,0,-26.42,-5.07,-10.14,0,0,-32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.14,-1.07,0,0,,0,581258165789820238,158,0,0,0,0,0,0,0,0,1000,1000,/,
581258176457770979,Order,2025/11/18,2025/11/29,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581258176457770979,59,0,0,0,0,0,0,0,0,500,500,/,
581258077969942038,Order,2025/11/18,2025/11/29,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581258077969942038,59,0,0,0,0,0,0,0,0,500,500,/,
581258077270606865,Order,2025/11/18,2025/11/29,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581258077270606865,39,0,0,0,0,0,0,0,0,500,500,/,
581258028014340003,Order,2025/11/18,2025/11/29,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581258028014340003,59,0,0,0,0,0,0,0,0,500,500,/,
581258000187163873,Order,2025/11/18,2025/11/29,THB,63.07,86,86,99,-13,0,0,0,-22.93,-3.08,-5.52,0,0,-38,28,10,0,0,0,-7.74,-7.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52,-1.07,0,0,,0,581258000187163873,96,0,0,0,0,0,0,0,0,500,500,/,
581257869425936032,Order,2025/11/18,2025/11/29,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581257869425936032,39,0,0,0,0,0,0,0,0,500,500,/,
581257862317900971,Order,2025/11/18,2025/11/29,THB,89.60,108,108,138,-30,0,0,0,-18.4,-3.47,-6.93,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93,-1.07,0,0,,0,581257862317900971,108,0,0,0,0,0,0,0,0,1000,1000,/,
581257774326777483,Order,2025/11/18,2025/11/29,THB,64.18,78,78,98,-20,0,0,0,-13.82,-2.73,-5.01,0,0,-35,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,,0,581257774326777483,85,0,0,0,0,0,0,0,0,1000,1000,/,
581257782600565918,Order,2025/11/18,2025/11/29,THB,113.61,137,137,167,-30,0,0,0,-23.39,-4.72,-8.8,0,0,-48,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8,-1.07,0,0,,0,581257782600565918,147,0,0,0,0,0,0,0,0,1500,1500,/,
581257777890231855,Order,2025/11/18,2025/11/29,THB,81.20,98,98,128,-30,0,0,0,-16.8,-3.15,-6.29,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581257777890231855,98,0,0,0,0,0,0,0,0,1000,1000,/,
581257689289688557,Order,2025/11/18,2025/11/29,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581257689289688557,59,0,0,0,0,0,0,0,0,500,500,/,
581257693017703508,Order,2025/11/18,2025/11/29,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581257693017703508,39,0,0,0,0,0,0,0,0,500,500,/,
581257682592302718,Order,2025/11/18,2025/11/29,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581257682592302718,39,0,0,0,0,0,0,0,0,500,500,/,
581257652420051985,Order,2025/11/18,2025/11/29,THB,378.38,452,452,604,-152,0,0,0,-73.62,-14.51,-29.02,0,0,-54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.02,-1.07,0,0,,0,581257652420051985,452,0,0,0,0,0,0,0,0,3000,3000,/,
581257612788074219,Order,2025/11/18,2025/11/29,THB,81.20,98,98,118,-20,0,0,0,-16.8,-3.15,-6.29,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29,-1.07,0,0,,0,581257612788074219,98,0,0,0,0,0,0,0,0,1000,1000,/,
581257535862835109,Order,2025/11/18,2025/11/29,THB,35.88,44,44,49,-5,0,0,0,-8.12,-1.41,-2.82,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82,-1.07,0,0,,0,581257535862835109,44,0,0,0,0,0,0,0,0,500,500,/,
581257501003384234,Order,2025/11/18,2025/11/29,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581257501003384234,39,0,0,0,0,0,0,0,0,500,500,/,
581257509222122514,Order,2025/11/18,2025/11/29,THB,31.68,39,39,49,-10,0,0,0,-7.32,-1.25,-2.5,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,-1.07,0,0,,0,581257509222122514,39,0,0,0,0,0,0,0,0,500,500,/,
581257430865184201,Order,2025/11/18,2025/11/29,THB,48.46,59,59,69,-10,0,0,0,-10.54,-1.89,-3.79,0,0,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79,-1.07,0,0,,0,581257430865184201,59,0,0,0,0,0,0,0,0,500,500,/,
581257377793606926,Order,2025/11/18,2025/11/29,THB,64.41,78,78,98,-20,0,0,0,-13.59,-2.5,-5.01,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01,-1.07,0,0,,0,581257377793606926,78,0,0,0,0,0,0,0,0,1000,1000,/,
581256136817608405,Order,2025/11/18,2025/11/29,THB,61.05,84,84,99,-15,0,0,0,-22.95,-2.7,-5.39,0,0,-35,35,0,0,0,0,-8.4,-8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39,-1.07,0,0,,0,581256136817608405,84,0,0,0,0,0,0,0,0,500,500,/,
581255651551511993,Order,2025/11/18,2025/11/29,THB,52.03,69,69,69,0,0,0,0,-16.97,-2.21,-4.43,0,0,-38,38,0,0,0,0,-4.83,-4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43,-1.07,0,0,,0,581255651551511993,69,0,0,0,0,0,0,0,0,500,500,/,
581253052686567006,Order,2025/11/18,2025/11/29,THB,129.05,155,155,174,-19,0,0,0,-25.95,-4.98,-9.95,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.95,-1.07,0,0,,0,581253052686567006,155,0,0,0,0,0,0,0,0,1000,1000,"1732164949093746248 * 1;
1732182468909303368 * 1;",
581250099898910668,Order,2025/11/18,2025/11/29,THB,106.38,128,128,128,0,0,0,0,-21.62,-4.11,-8.22,0,0,-35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.22,-1.07,0,0,,0,581250099898910668,128,0,0,0,0,0,0,0,0,1000,1000,"1732223947883513416 * 1;
1732894141830956616 * 1;",
581245753652643179,Order,2025/11/18,2025/11/29,THB,61.05,84,84,99,-15,0,0,0,-22.95,-2.7,-5.39,0,0,-38,38,0,0,0,0,-8.4,-8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39,-1.07,0,0,,0,581245753652643179,84,0,0,0,0,0,0,0,0,500,500,/,
581249555543983336,Order,2025/11/18,2025/11/28,THB,61.05,84,84,99,-15,0,0,0,-22.95,-2.7,-5.39,0,0,-38,38,0,0,0,0,-8.4,-8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39,-1.07,0,0,,0,581249555543983336,84,0,0,0,0,0,0,0,0,500,500,/,
581245766462637339,Order,2025/11/18,2025/11/28,THB,61.05,84,84,99,-15,0,0,0,-22.95,-2.7,-5.39,0,0,-38,38,0,0,0,0,-8.4,-8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39,-1.07,0,0,,0,581245766462637339,84,0,0,0,0,0,0,0,0,500,500,/,
